,Date,Status,X,Y,Z,Source,Time,SessionTime
7716,2024-03-02 14:37:05.440,OnTrack,-364,1636,-159,pos,0 days 00:33:23.009000,0 days 00:33:23.009000
7717,2024-03-02 14:37:05.840,OnTrack,-364,1636,-159,pos,0 days 00:33:23.409000,0 days 00:33:23.409000
7718,2024-03-02 14:37:06.240,OnTrack,-364,1636,-159,pos,0 days 00:33:23.809000,0 days 00:33:23.809000
7719,2024-03-02 14:37:06.379,OnTrack,-364,1636,-159,pos,0 days 00:33:23.948000,0 days 00:33:23.948000
7720,2024-03-02 14:37:06.759,OnTrack,-364,1636,-159,pos,0 days 00:33:24.328000,0 days 00:33:24.328000
7721,2024-03-02 14:37:06.959,OnTrack,-364,1636,-159,pos,0 days 00:33:24.528000,0 days 00:33:24.528000
7722,2024-03-02 14:37:07.119,OnTrack,-364,1636,-159,pos,0 days 00:33:24.688000,0 days 00:33:24.688000
7723,2024-03-02 14:37:07.339,OnTrack,-364,1636,-159,pos,0 days 00:33:24.908000,0 days 00:33:24.908000
7724,2024-03-02 14:37:07.659,OnTrack,-364,1636,-159,pos,0 days 00:33:25.228000,0 days 00:33:25.228000
7725,2024-03-02 14:37:07.959,OnTrack,-364,1636,-159,pos,0 days 00:33:25.528000,0 days 00:33:25.528000
7726,2024-03-02 14:37:08.339,OnTrack,-364,1636,-159,pos,0 days 00:33:25.908000,0 days 00:33:25.908000
7727,2024-03-02 14:37:08.559,OnTrack,-364,1636,-159,pos,0 days 00:33:26.128000,0 days 00:33:26.128000
7728,2024-03-02 14:37:08.719,OnTrack,-364,1636,-159,pos,0 days 00:33:26.288000,0 days 00:33:26.288000
7729,2024-03-02 14:37:09.019,OnTrack,-364,1636,-159,pos,0 days 00:33:26.588000,0 days 00:33:26.588000
7730,2024-03-02 14:37:09.399,OnTrack,-364,1636,-159,pos,0 days 00:33:26.968000,0 days 00:33:26.968000
7731,2024-03-02 14:37:09.639,OnTrack,-364,1636,-159,pos,0 days 00:33:27.208000,0 days 00:33:27.208000
7732,2024-03-02 14:37:10.059,OnTrack,-364,1636,-159,pos,0 days 00:33:27.628000,0 days 00:33:27.628000
7733,2024-03-02 14:37:10.259,OnTrack,-364,1636,-159,pos,0 days 00:33:27.828000,0 days 00:33:27.828000
7734,2024-03-02 14:37:10.339,OnTrack,-364,1636,-159,pos,0 days 00:33:27.908000,0 days 00:33:27.908000
7735,2024-03-02 14:37:10.559,OnTrack,-364,1636,-159,pos,0 days 00:33:28.128000,0 days 00:33:28.128000
7736,2024-03-02 14:37:10.900,OnTrack,-364,1636,-159,pos,0 days 00:33:28.469000,0 days 00:33:28.469000
7737,2024-03-02 14:37:11.260,OnTrack,-364,1636,-159,pos,0 days 00:33:28.829000,0 days 00:33:28.829000
7738,2024-03-02 14:37:11.400,OnTrack,-364,1636,-159,pos,0 days 00:33:28.969000,0 days 00:33:28.969000
7739,2024-03-02 14:37:11.660,OnTrack,-364,1636,-159,pos,0 days 00:33:29.229000,0 days 00:33:29.229000
7740,2024-03-02 14:37:11.900,OnTrack,-364,1636,-159,pos,0 days 00:33:29.469000,0 days 00:33:29.469000
7741,2024-03-02 14:37:12.220,OnTrack,-364,1636,-159,pos,0 days 00:33:29.789000,0 days 00:33:29.789000
7742,2024-03-02 14:37:12.380,OnTrack,-364,1636,-159,pos,0 days 00:33:29.949000,0 days 00:33:29.949000
7743,2024-03-02 14:37:12.640,OnTrack,-364,1636,-159,pos,0 days 00:33:30.209000,0 days 00:33:30.209000
7744,2024-03-02 14:37:12.979,OnTrack,-364,1636,-159,pos,0 days 00:33:30.548000,0 days 00:33:30.548000
7745,2024-03-02 14:37:13.199,OnTrack,-364,1636,-159,pos,0 days 00:33:30.768000,0 days 00:33:30.768000
7746,2024-03-02 14:37:13.519,OnTrack,-364,1636,-159,pos,0 days 00:33:31.088000,0 days 00:33:31.088000
7747,2024-03-02 14:37:13.799,OnTrack,-364,1636,-159,pos,0 days 00:33:31.368000,0 days 00:33:31.368000
7748,2024-03-02 14:37:13.959,OnTrack,-364,1636,-159,pos,0 days 00:33:31.528000,0 days 00:33:31.528000
7749,2024-03-02 14:37:14.379,OnTrack,-364,1636,-159,pos,0 days 00:33:31.948000,0 days 00:33:31.948000
7750,2024-03-02 14:37:14.619,OnTrack,-364,1636,-159,pos,0 days 00:33:32.188000,0 days 00:33:32.188000
7751,2024-03-02 14:37:14.819,OnTrack,-364,1636,-159,pos,0 days 00:33:32.388000,0 days 00:33:32.388000
7752,2024-03-02 14:37:14.979,OnTrack,-364,1636,-159,pos,0 days 00:33:32.548000,0 days 00:33:32.548000
7753,2024-03-02 14:37:15.259,OnTrack,-364,1636,-159,pos,0 days 00:33:32.828000,0 days 00:33:32.828000
7754,2024-03-02 14:37:15.579,OnTrack,-364,1636,-159,pos,0 days 00:33:33.148000,0 days 00:33:33.148000
7755,2024-03-02 14:37:15.799,OnTrack,-364,1636,-159,pos,0 days 00:33:33.368000,0 days 00:33:33.368000
7756,2024-03-02 14:37:15.959,OnTrack,-364,1636,-159,pos,0 days 00:33:33.528000,0 days 00:33:33.528000
7757,2024-03-02 14:37:16.299,OnTrack,-364,1636,-159,pos,0 days 00:33:33.868000,0 days 00:33:33.868000
7758,2024-03-02 14:37:16.519,OnTrack,-364,1636,-159,pos,0 days 00:33:34.088000,0 days 00:33:34.088000
7759,2024-03-02 14:37:16.859,OnTrack,-364,1636,-159,pos,0 days 00:33:34.428000,0 days 00:33:34.428000
7760,2024-03-02 14:37:17.760,OnTrack,-364,1636,-159,pos,0 days 00:33:35.329000,0 days 00:33:35.329000
7761,2024-03-02 14:37:18.000,OnTrack,-364,1636,-159,pos,0 days 00:33:35.569000,0 days 00:33:35.569000
7762,2024-03-02 14:37:18.360,OnTrack,-364,1636,-159,pos,0 days 00:33:35.929000,0 days 00:33:35.929000
7763,2024-03-02 14:37:18.560,OnTrack,-364,1636,-159,pos,0 days 00:33:36.129000,0 days 00:33:36.129000
7764,2024-03-02 14:37:18.880,OnTrack,-364,1636,-159,pos,0 days 00:33:36.449000,0 days 00:33:36.449000
7765,2024-03-02 14:37:19.100,OnTrack,-364,1636,-159,pos,0 days 00:33:36.669000,0 days 00:33:36.669000
7766,2024-03-02 14:37:19.260,OnTrack,-364,1636,-159,pos,0 days 00:33:36.829000,0 days 00:33:36.829000
7767,2024-03-02 14:37:19.499,OnTrack,-364,1636,-159,pos,0 days 00:33:37.068000,0 days 00:33:37.068000
7768,2024-03-02 14:37:20.019,OnTrack,-364,1636,-159,pos,0 days 00:33:37.588000,0 days 00:33:37.588000
7769,2024-03-02 14:37:20.299,OnTrack,-364,1636,-159,pos,0 days 00:33:37.868000,0 days 00:33:37.868000
7770,2024-03-02 14:37:20.639,OnTrack,-364,1636,-159,pos,0 days 00:33:38.208000,0 days 00:33:38.208000
7771,2024-03-02 14:37:20.819,OnTrack,-364,1636,-159,pos,0 days 00:33:38.388000,0 days 00:33:38.388000
7772,2024-03-02 14:37:21.279,OnTrack,-364,1636,-159,pos,0 days 00:33:38.848000,0 days 00:33:38.848000
7773,2024-03-02 14:37:21.599,OnTrack,-364,1636,-159,pos,0 days 00:33:39.168000,0 days 00:33:39.168000
7774,2024-03-02 14:37:21.859,OnTrack,-364,1636,-159,pos,0 days 00:33:39.428000,0 days 00:33:39.428000
7775,2024-03-02 14:37:22.219,OnTrack,-364,1636,-159,pos,0 days 00:33:39.788000,0 days 00:33:39.788000
7776,2024-03-02 14:37:22.519,OnTrack,-364,1636,-159,pos,0 days 00:33:40.088000,0 days 00:33:40.088000
7777,2024-03-02 14:37:22.719,OnTrack,-364,1636,-159,pos,0 days 00:33:40.288000,0 days 00:33:40.288000
7778,2024-03-02 14:37:22.919,OnTrack,-364,1636,-159,pos,0 days 00:33:40.488000,0 days 00:33:40.488000
7779,2024-03-02 14:37:23.259,OnTrack,-364,1636,-159,pos,0 days 00:33:40.828000,0 days 00:33:40.828000
7780,2024-03-02 14:37:23.719,OnTrack,-364,1636,-159,pos,0 days 00:33:41.288000,0 days 00:33:41.288000
7781,2024-03-02 14:37:23.920,OnTrack,-364,1636,-159,pos,0 days 00:33:41.489000,0 days 00:33:41.489000
7782,2024-03-02 14:37:24.080,OnTrack,-364,1636,-159,pos,0 days 00:33:41.649000,0 days 00:33:41.649000
7783,2024-03-02 14:37:24.300,OnTrack,-364,1636,-159,pos,0 days 00:33:41.869000,0 days 00:33:41.869000
7784,2024-03-02 14:37:24.600,OnTrack,-364,1636,-159,pos,0 days 00:33:42.169000,0 days 00:33:42.169000
7785,2024-03-02 14:37:24.980,OnTrack,-364,1636,-159,pos,0 days 00:33:42.549000,0 days 00:33:42.549000
7786,2024-03-02 14:37:25.200,OnTrack,-364,1636,-159,pos,0 days 00:33:42.769000,0 days 00:33:42.769000
7787,2024-03-02 14:37:25.500,OnTrack,-364,1636,-159,pos,0 days 00:33:43.069000,0 days 00:33:43.069000
7788,2024-03-02 14:37:25.640,OnTrack,-364,1636,-159,pos,0 days 00:33:43.209000,0 days 00:33:43.209000
7789,2024-03-02 14:37:25.820,OnTrack,-364,1636,-159,pos,0 days 00:33:43.389000,0 days 00:33:43.389000
7790,2024-03-02 14:37:26.039,OnTrack,-364,1636,-159,pos,0 days 00:33:43.608000,0 days 00:33:43.608000
7791,2024-03-02 14:37:26.399,OnTrack,-364,1636,-159,pos,0 days 00:33:43.968000,0 days 00:33:43.968000
7792,2024-03-02 14:37:26.819,OnTrack,-364,1636,-159,pos,0 days 00:33:44.388000,0 days 00:33:44.388000
7793,2024-03-02 14:37:27.099,OnTrack,-364,1636,-159,pos,0 days 00:33:44.668000,0 days 00:33:44.668000
7794,2024-03-02 14:37:27.579,OnTrack,-364,1636,-159,pos,0 days 00:33:45.148000,0 days 00:33:45.148000
7795,2024-03-02 14:37:27.979,OnTrack,-364,1636,-159,pos,0 days 00:33:45.548000,0 days 00:33:45.548000
7796,2024-03-02 14:37:28.279,OnTrack,-364,1636,-159,pos,0 days 00:33:45.848000,0 days 00:33:45.848000
7797,2024-03-02 14:37:28.639,OnTrack,-364,1636,-159,pos,0 days 00:33:46.208000,0 days 00:33:46.208000
7798,2024-03-02 14:37:28.999,OnTrack,-364,1636,-159,pos,0 days 00:33:46.568000,0 days 00:33:46.568000
7799,2024-03-02 14:37:29.419,OnTrack,-364,1636,-159,pos,0 days 00:33:46.988000,0 days 00:33:46.988000
7800,2024-03-02 14:37:29.579,OnTrack,-364,1636,-159,pos,0 days 00:33:47.148000,0 days 00:33:47.148000
7801,2024-03-02 14:37:29.819,OnTrack,-364,1636,-159,pos,0 days 00:33:47.388000,0 days 00:33:47.388000
7802,2024-03-02 14:37:29.979,OnTrack,-364,1636,-159,pos,0 days 00:33:47.548000,0 days 00:33:47.548000
7803,2024-03-02 14:37:30.239,OnTrack,-364,1636,-159,pos,0 days 00:33:47.808000,0 days 00:33:47.808000
7804,2024-03-02 14:37:30.440,OnTrack,-364,1636,-159,pos,0 days 00:33:48.009000,0 days 00:33:48.009000
7805,2024-03-02 14:37:30.640,OnTrack,-364,1636,-159,pos,0 days 00:33:48.209000,0 days 00:33:48.209000
7806,2024-03-02 14:37:30.800,OnTrack,-364,1636,-159,pos,0 days 00:33:48.369000,0 days 00:33:48.369000
7807,2024-03-02 14:37:31.020,OnTrack,-364,1636,-159,pos,0 days 00:33:48.589000,0 days 00:33:48.589000
7808,2024-03-02 14:37:31.340,OnTrack,-364,1636,-159,pos,0 days 00:33:48.909000,0 days 00:33:48.909000
7809,2024-03-02 14:37:31.720,OnTrack,-364,1636,-159,pos,0 days 00:33:49.289000,0 days 00:33:49.289000
7810,2024-03-02 14:37:31.980,OnTrack,-364,1636,-159,pos,0 days 00:33:49.549000,0 days 00:33:49.549000
7811,2024-03-02 14:37:32.240,OnTrack,-364,1636,-159,pos,0 days 00:33:49.809000,0 days 00:33:49.809000
7812,2024-03-02 14:37:32.440,OnTrack,-364,1636,-159,pos,0 days 00:33:50.009000,0 days 00:33:50.009000
7813,2024-03-02 14:37:32.659,OnTrack,-364,1636,-159,pos,0 days 00:33:50.228000,0 days 00:33:50.228000
7814,2024-03-02 14:37:32.999,OnTrack,-364,1636,-159,pos,0 days 00:33:50.568000,0 days 00:33:50.568000
7815,2024-03-02 14:37:33.159,OnTrack,-364,1636,-159,pos,0 days 00:33:50.728000,0 days 00:33:50.728000
7816,2024-03-02 14:37:33.559,OnTrack,-364,1636,-159,pos,0 days 00:33:51.128000,0 days 00:33:51.128000
7817,2024-03-02 14:37:33.659,OnTrack,-364,1636,-159,pos,0 days 00:33:51.228000,0 days 00:33:51.228000
7818,2024-03-02 14:37:33.919,OnTrack,-364,1636,-159,pos,0 days 00:33:51.488000,0 days 00:33:51.488000
7819,2024-03-02 14:37:34.219,OnTrack,-364,1636,-159,pos,0 days 00:33:51.788000,0 days 00:33:51.788000
7820,2024-03-02 14:37:34.459,OnTrack,-364,1636,-159,pos,0 days 00:33:52.028000,0 days 00:33:52.028000
7821,2024-03-02 14:37:34.759,OnTrack,-364,1636,-159,pos,0 days 00:33:52.328000,0 days 00:33:52.328000
7822,2024-03-02 14:37:34.999,OnTrack,-364,1636,-159,pos,0 days 00:33:52.568000,0 days 00:33:52.568000
7823,2024-03-02 14:37:35.399,OnTrack,-364,1636,-159,pos,0 days 00:33:52.968000,0 days 00:33:52.968000
7824,2024-03-02 14:37:35.559,OnTrack,-364,1636,-159,pos,0 days 00:33:53.128000,0 days 00:33:53.128000
7825,2024-03-02 14:37:35.799,OnTrack,-364,1636,-159,pos,0 days 00:33:53.368000,0 days 00:33:53.368000
7826,2024-03-02 14:37:36.059,OnTrack,-364,1636,-159,pos,0 days 00:33:53.628000,0 days 00:33:53.628000
7827,2024-03-02 14:37:36.259,OnTrack,-364,1636,-159,pos,0 days 00:33:53.828000,0 days 00:33:53.828000
7828,2024-03-02 14:37:36.739,OnTrack,-364,1636,-159,pos,0 days 00:33:54.308000,0 days 00:33:54.308000
7829,2024-03-02 14:37:36.920,OnTrack,-364,1636,-159,pos,0 days 00:33:54.489000,0 days 00:33:54.489000
7830,2024-03-02 14:37:37.880,OnTrack,-364,1636,-159,pos,0 days 00:33:55.449000,0 days 00:33:55.449000
7831,2024-03-02 14:37:38.340,OnTrack,-364,1636,-159,pos,0 days 00:33:55.909000,0 days 00:33:55.909000
7832,2024-03-02 14:37:38.600,OnTrack,-364,1636,-159,pos,0 days 00:33:56.169000,0 days 00:33:56.169000
7833,2024-03-02 14:37:38.920,OnTrack,-364,1636,-159,pos,0 days 00:33:56.489000,0 days 00:33:56.489000
7834,2024-03-02 14:37:39.080,OnTrack,-364,1636,-159,pos,0 days 00:33:56.649000,0 days 00:33:56.649000
7835,2024-03-02 14:37:39.359,OnTrack,-364,1636,-159,pos,0 days 00:33:56.928000,0 days 00:33:56.928000
7836,2024-03-02 14:37:39.539,OnTrack,-364,1636,-159,pos,0 days 00:33:57.108000,0 days 00:33:57.108000
7837,2024-03-02 14:37:39.739,OnTrack,-364,1636,-159,pos,0 days 00:33:57.308000,0 days 00:33:57.308000
7838,2024-03-02 14:37:40.019,OnTrack,-364,1636,-159,pos,0 days 00:33:57.588000,0 days 00:33:57.588000
7839,2024-03-02 14:37:40.259,OnTrack,-364,1636,-159,pos,0 days 00:33:57.828000,0 days 00:33:57.828000
7840,2024-03-02 14:37:40.559,OnTrack,-364,1636,-159,pos,0 days 00:33:58.128000,0 days 00:33:58.128000
7841,2024-03-02 14:37:40.659,OnTrack,-364,1636,-159,pos,0 days 00:33:58.228000,0 days 00:33:58.228000
7842,2024-03-02 14:37:40.939,OnTrack,-364,1636,-159,pos,0 days 00:33:58.508000,0 days 00:33:58.508000
7843,2024-03-02 14:37:41.319,OnTrack,-364,1636,-159,pos,0 days 00:33:58.888000,0 days 00:33:58.888000
7844,2024-03-02 14:37:41.519,OnTrack,-364,1636,-159,pos,0 days 00:33:59.088000,0 days 00:33:59.088000
7845,2024-03-02 14:37:41.839,OnTrack,-364,1636,-159,pos,0 days 00:33:59.408000,0 days 00:33:59.408000
7846,2024-03-02 14:37:41.999,OnTrack,-364,1636,-159,pos,0 days 00:33:59.568000,0 days 00:33:59.568000
7847,2024-03-02 14:37:42.159,OnTrack,-364,1636,-159,pos,0 days 00:33:59.728000,0 days 00:33:59.728000
7848,2024-03-02 14:37:42.339,OnTrack,-364,1636,-159,pos,0 days 00:33:59.908000,0 days 00:33:59.908000
7849,2024-03-02 14:37:42.499,OnTrack,-364,1636,-159,pos,0 days 00:34:00.068000,0 days 00:34:00.068000
7850,2024-03-02 14:37:42.739,OnTrack,-364,1636,-159,pos,0 days 00:34:00.308000,0 days 00:34:00.308000
7851,2024-03-02 14:37:42.979,OnTrack,-364,1636,-159,pos,0 days 00:34:00.548000,0 days 00:34:00.548000
7852,2024-03-02 14:37:43.179,OnTrack,-364,1636,-159,pos,0 days 00:34:00.748000,0 days 00:34:00.748000
7853,2024-03-02 14:37:43.480,OnTrack,-364,1636,-159,pos,0 days 00:34:01.049000,0 days 00:34:01.049000
7854,2024-03-02 14:37:43.740,OnTrack,-364,1636,-159,pos,0 days 00:34:01.309000,0 days 00:34:01.309000
7855,2024-03-02 14:37:44.020,OnTrack,-364,1636,-159,pos,0 days 00:34:01.589000,0 days 00:34:01.589000
7856,2024-03-02 14:37:44.320,OnTrack,-364,1636,-159,pos,0 days 00:34:01.889000,0 days 00:34:01.889000
7857,2024-03-02 14:37:44.600,OnTrack,-364,1636,-159,pos,0 days 00:34:02.169000,0 days 00:34:02.169000
7858,2024-03-02 14:37:44.920,OnTrack,-364,1636,-159,pos,0 days 00:34:02.489000,0 days 00:34:02.489000
7859,2024-03-02 14:37:45.260,OnTrack,-364,1636,-159,pos,0 days 00:34:02.829000,0 days 00:34:02.829000
7860,2024-03-02 14:37:45.560,OnTrack,-364,1636,-159,pos,0 days 00:34:03.129000,0 days 00:34:03.129000
7861,2024-03-02 14:37:45.859,OnTrack,-364,1636,-159,pos,0 days 00:34:03.428000,0 days 00:34:03.428000
7862,2024-03-02 14:37:46.039,OnTrack,-364,1636,-159,pos,0 days 00:34:03.608000,0 days 00:34:03.608000
7863,2024-03-02 14:37:46.259,OnTrack,-364,1636,-159,pos,0 days 00:34:03.828000,0 days 00:34:03.828000
7864,2024-03-02 14:37:46.559,OnTrack,-364,1636,-159,pos,0 days 00:34:04.128000,0 days 00:34:04.128000
7865,2024-03-02 14:37:46.799,OnTrack,-364,1636,-159,pos,0 days 00:34:04.368000,0 days 00:34:04.368000
7866,2024-03-02 14:37:46.839,OnTrack,-364,1636,-159,pos,0 days 00:34:04.408000,0 days 00:34:04.408000
7867,2024-03-02 14:37:47.099,OnTrack,-364,1636,-159,pos,0 days 00:34:04.668000,0 days 00:34:04.668000
7868,2024-03-02 14:37:47.319,OnTrack,-364,1636,-159,pos,0 days 00:34:04.888000,0 days 00:34:04.888000
7869,2024-03-02 14:37:47.739,OnTrack,-364,1636,-159,pos,0 days 00:34:05.308000,0 days 00:34:05.308000
7870,2024-03-02 14:37:47.919,OnTrack,-364,1636,-159,pos,0 days 00:34:05.488000,0 days 00:34:05.488000
7871,2024-03-02 14:37:48.179,OnTrack,-364,1636,-159,pos,0 days 00:34:05.748000,0 days 00:34:05.748000
7872,2024-03-02 14:37:48.559,OnTrack,-364,1636,-159,pos,0 days 00:34:06.128000,0 days 00:34:06.128000
7873,2024-03-02 14:37:48.699,OnTrack,-364,1636,-159,pos,0 days 00:34:06.268000,0 days 00:34:06.268000
7874,2024-03-02 14:37:49.059,OnTrack,-364,1636,-159,pos,0 days 00:34:06.628000,0 days 00:34:06.628000
7875,2024-03-02 14:37:49.319,OnTrack,-364,1636,-159,pos,0 days 00:34:06.888000,0 days 00:34:06.888000
7876,2024-03-02 14:37:49.599,OnTrack,-364,1636,-159,pos,0 days 00:34:07.168000,0 days 00:34:07.168000
7877,2024-03-02 14:37:49.759,OnTrack,-364,1636,-159,pos,0 days 00:34:07.328000,0 days 00:34:07.328000
7878,2024-03-02 14:37:49.959,OnTrack,-364,1636,-159,pos,0 days 00:34:07.528000,0 days 00:34:07.528000
7879,2024-03-02 14:37:50.160,OnTrack,-364,1636,-159,pos,0 days 00:34:07.729000,0 days 00:34:07.729000
7880,2024-03-02 14:37:50.360,OnTrack,-364,1636,-159,pos,0 days 00:34:07.929000,0 days 00:34:07.929000
7881,2024-03-02 14:37:50.540,OnTrack,-364,1636,-159,pos,0 days 00:34:08.109000,0 days 00:34:08.109000
7882,2024-03-02 14:37:50.880,OnTrack,-364,1636,-159,pos,0 days 00:34:08.449000,0 days 00:34:08.449000
7883,2024-03-02 14:37:51.040,OnTrack,-364,1636,-159,pos,0 days 00:34:08.609000,0 days 00:34:08.609000
7884,2024-03-02 14:37:51.320,OnTrack,-364,1636,-159,pos,0 days 00:34:08.889000,0 days 00:34:08.889000
7885,2024-03-02 14:37:51.540,OnTrack,-364,1636,-159,pos,0 days 00:34:09.109000,0 days 00:34:09.109000
7886,2024-03-02 14:37:51.900,OnTrack,-364,1636,-159,pos,0 days 00:34:09.469000,0 days 00:34:09.469000
7887,2024-03-02 14:37:52.160,OnTrack,-364,1636,-159,pos,0 days 00:34:09.729000,0 days 00:34:09.729000
7888,2024-03-02 14:37:52.579,OnTrack,-364,1636,-159,pos,0 days 00:34:10.148000,0 days 00:34:10.148000
7889,2024-03-02 14:37:52.799,OnTrack,-364,1636,-159,pos,0 days 00:34:10.368000,0 days 00:34:10.368000
7890,2024-03-02 14:37:52.859,OnTrack,-364,1636,-159,pos,0 days 00:34:10.428000,0 days 00:34:10.428000
7891,2024-03-02 14:37:53.099,OnTrack,-364,1636,-159,pos,0 days 00:34:10.668000,0 days 00:34:10.668000
7892,2024-03-02 14:37:53.419,OnTrack,-364,1636,-159,pos,0 days 00:34:10.988000,0 days 00:34:10.988000
7893,2024-03-02 14:37:53.599,OnTrack,-364,1636,-159,pos,0 days 00:34:11.168000,0 days 00:34:11.168000
7894,2024-03-02 14:37:54.039,OnTrack,-364,1636,-159,pos,0 days 00:34:11.608000,0 days 00:34:11.608000
7895,2024-03-02 14:37:54.199,OnTrack,-364,1636,-159,pos,0 days 00:34:11.768000,0 days 00:34:11.768000
7896,2024-03-02 14:37:54.639,OnTrack,-364,1636,-159,pos,0 days 00:34:12.208000,0 days 00:34:12.208000
7897,2024-03-02 14:37:54.819,OnTrack,-364,1636,-159,pos,0 days 00:34:12.388000,0 days 00:34:12.388000
7898,2024-03-02 14:37:55.039,OnTrack,-364,1636,-159,pos,0 days 00:34:12.608000,0 days 00:34:12.608000
7899,2024-03-02 14:37:55.419,OnTrack,-364,1636,-159,pos,0 days 00:34:12.988000,0 days 00:34:12.988000
7900,2024-03-02 14:37:55.919,OnTrack,-364,1636,-159,pos,0 days 00:34:13.488000,0 days 00:34:13.488000
7901,2024-03-02 14:37:56.099,OnTrack,-364,1636,-159,pos,0 days 00:34:13.668000,0 days 00:34:13.668000
7902,2024-03-02 14:37:56.539,OnTrack,-364,1636,-159,pos,0 days 00:34:14.108000,0 days 00:34:14.108000
7903,2024-03-02 14:37:56.940,OnTrack,-364,1636,-159,pos,0 days 00:34:14.509000,0 days 00:34:14.509000
7904,2024-03-02 14:37:57.060,OnTrack,-364,1636,-159,pos,0 days 00:34:14.629000,0 days 00:34:14.629000
7905,2024-03-02 14:37:57.320,OnTrack,-364,1636,-159,pos,0 days 00:34:14.889000,0 days 00:34:14.889000
7906,2024-03-02 14:37:57.560,OnTrack,-364,1636,-159,pos,0 days 00:34:15.129000,0 days 00:34:15.129000
7907,2024-03-02 14:37:57.820,OnTrack,-364,1636,-159,pos,0 days 00:34:15.389000,0 days 00:34:15.389000
7908,2024-03-02 14:37:58.200,OnTrack,-364,1636,-159,pos,0 days 00:34:15.769000,0 days 00:34:15.769000
7909,2024-03-02 14:37:58.480,OnTrack,-364,1636,-159,pos,0 days 00:34:16.049000,0 days 00:34:16.049000
7910,2024-03-02 14:37:58.800,OnTrack,-364,1636,-159,pos,0 days 00:34:16.369000,0 days 00:34:16.369000
7911,2024-03-02 14:37:58.919,OnTrack,-364,1636,-159,pos,0 days 00:34:16.488000,0 days 00:34:16.488000
7912,2024-03-02 14:37:59.079,OnTrack,-364,1636,-159,pos,0 days 00:34:16.648000,0 days 00:34:16.648000
7913,2024-03-02 14:37:59.459,OnTrack,-364,1636,-159,pos,0 days 00:34:17.028000,0 days 00:34:17.028000
7914,2024-03-02 14:37:59.679,OnTrack,-364,1636,-159,pos,0 days 00:34:17.248000,0 days 00:34:17.248000
7915,2024-03-02 14:37:59.919,OnTrack,-364,1636,-159,pos,0 days 00:34:17.488000,0 days 00:34:17.488000
7916,2024-03-02 14:38:00.199,OnTrack,-364,1636,-159,pos,0 days 00:34:17.768000,0 days 00:34:17.768000
7917,2024-03-02 14:38:00.459,OnTrack,-364,1636,-159,pos,0 days 00:34:18.028000,0 days 00:34:18.028000
7918,2024-03-02 14:38:00.619,OnTrack,-364,1636,-159,pos,0 days 00:34:18.188000,0 days 00:34:18.188000
7919,2024-03-02 14:38:00.799,OnTrack,-364,1636,-159,pos,0 days 00:34:18.368000,0 days 00:34:18.368000
7920,2024-03-02 14:38:00.919,OnTrack,-364,1636,-159,pos,0 days 00:34:18.488000,0 days 00:34:18.488000
7921,2024-03-02 14:38:01.219,OnTrack,-364,1636,-159,pos,0 days 00:34:18.788000,0 days 00:34:18.788000
7922,2024-03-02 14:38:01.459,OnTrack,-364,1636,-159,pos,0 days 00:34:19.028000,0 days 00:34:19.028000
7923,2024-03-02 14:38:01.899,OnTrack,-364,1636,-159,pos,0 days 00:34:19.468000,0 days 00:34:19.468000
7924,2024-03-02 14:38:01.959,OnTrack,-364,1636,-159,pos,0 days 00:34:19.528000,0 days 00:34:19.528000
7925,2024-03-02 14:38:02.159,OnTrack,-364,1636,-159,pos,0 days 00:34:19.728000,0 days 00:34:19.728000
7926,2024-03-02 14:38:02.459,OnTrack,-364,1636,-159,pos,0 days 00:34:20.028000,0 days 00:34:20.028000
7927,2024-03-02 14:38:02.639,OnTrack,-364,1636,-159,pos,0 days 00:34:20.208000,0 days 00:34:20.208000
7928,2024-03-02 14:38:03.019,OnTrack,-364,1636,-159,pos,0 days 00:34:20.588000,0 days 00:34:20.588000
7929,2024-03-02 14:38:03.340,OnTrack,-364,1636,-159,pos,0 days 00:34:20.909000,0 days 00:34:20.909000
7930,2024-03-02 14:38:03.600,OnTrack,-364,1636,-159,pos,0 days 00:34:21.169000,0 days 00:34:21.169000
7931,2024-03-02 14:38:03.920,OnTrack,-364,1636,-159,pos,0 days 00:34:21.489000,0 days 00:34:21.489000
7932,2024-03-02 14:38:03.980,OnTrack,-364,1636,-159,pos,0 days 00:34:21.549000,0 days 00:34:21.549000
7933,2024-03-02 14:38:04.300,OnTrack,-364,1636,-159,pos,0 days 00:34:21.869000,0 days 00:34:21.869000
7934,2024-03-02 14:38:04.580,OnTrack,-364,1636,-159,pos,0 days 00:34:22.149000,0 days 00:34:22.149000
7935,2024-03-02 14:38:04.940,OnTrack,-364,1636,-159,pos,0 days 00:34:22.509000,0 days 00:34:22.509000
7936,2024-03-02 14:38:05.140,OnTrack,-364,1636,-159,pos,0 days 00:34:22.709000,0 days 00:34:22.709000
7937,2024-03-02 14:38:05.360,OnTrack,-364,1636,-159,pos,0 days 00:34:22.929000,0 days 00:34:22.929000
7938,2024-03-02 14:38:05.779,OnTrack,-364,1636,-159,pos,0 days 00:34:23.348000,0 days 00:34:23.348000
7939,2024-03-02 14:38:06.219,OnTrack,-364,1636,-159,pos,0 days 00:34:23.788000,0 days 00:34:23.788000
7940,2024-03-02 14:38:06.559,OnTrack,-364,1636,-159,pos,0 days 00:34:24.128000,0 days 00:34:24.128000
